time,value
1761200455.2629538,1.2879688952072132
1761200455.2679539,1.1388184649848017
1761200455.2729537,0.9362809087687358
1761200455.2779539,1.1009533745979676
1761200455.2829537,0.9161356737502149
1761200455.2879539,1.2082174572859696
1761200455.2929537,0.9414089169495085
1761200455.2979538,0.759516451972447
1761200455.3029537,0.8104851845750949
1761200455.3079538,0.9040428179695512
1761200455.3129537,0.6521638771376331
1761200455.3179538,0.5408982236376823
1761200455.3229537,0.6917295962731796
1761200455.3279538,0.6270977231438045
1761200455.3329537,0.40954651480385945
1761200455.3379538,0.3475418020979515
1761200455.3429537,0.4172303807214631
1761200455.3479538,0.00881099629836024
1761200455.3529537,-0.05663517737244178
1761200455.3579538,0.00671103602667808
1761200455.3629537,0.032659193092807196
1761200455.3679538,0.06218151311960195
1761200455.372954,0.21972261995473158
1761200455.3779538,0.021132044363240704
1761200455.382954,-0.25684528349555685
1761200455.3879538,-0.3022311061783608
1761200455.3929539,-0.5713262661774997
1761200455.3979537,-0.44545209042009215
1761200455.4029539,-0.5686668776621151
1761200455.4079537,-0.5135606968544402
1761200455.4129539,-0.80843834268526
1761200455.4179537,-0.6014729999027325
1761200455.4229538,-0.45836100509791095
1761200455.4279537,-0.8432085568057965
1761200455.4329538,-0.794420008485904
1761200455.4379537,-0.7865870929887255
1761200455.4429538,-1.0510644876271023
1761200455.4479537,-0.968375014240335
1761200455.4529538,-1.0490495358962775
1761200455.4579537,-1.066257243249457
1761200455.4629538,-1.2703337398369947
1761200455.4679537,-1.1363657847023954
1761200455.4729538,-1.0627001351052672
1761200455.4779537,-0.8885159793154184
1761200455.4829538,-0.9986834763603316
1761200455.4879537,-0.7669955826116146
1761200455.4929538,-1.35346951257761
1761200455.497954,-1.0231679467697903
1761200455.5029538,-1.1538692404297028
1761200455.507954,-0.740784114230892
1761200455.5129538,-1.3239594504253878
1761200455.5179539,-1.3092121879903398
1761200455.5229537,-1.2356103121547066
1761200455.5279539,-1.5105716078211837
1761200455.5329537,-1.1567190203887896
1761200455.5379539,-1.165020042913159
1761200455.5429537,-0.9407416359546946
1761200455.5479538,-0.8562646961755176
1761200455.5529537,-0.49952818506251645
1761200455.5579538,-0.6313717594772166
1761200455.5629537,-0.8802895188309088
1761200455.5679538,-0.8850252370206403
1761200455.5729537,-0.5446083196734961
1761200455.5779538,-0.8421510503261884
1761200455.5829537,-0.14464339670721477
1761200455.5879538,-0.20586143907735882
1761200455.5929537,-0.4646555236708769
1761200455.5979538,-0.6410547704160008
1761200455.6029537,0.04591689733021315
1761200455.6079538,-0.173307849327689
1761200455.6129537,0.17221463895951555
1761200455.6179538,-0.31888553175887463
1761200455.622954,-0.044526381155580136
1761200455.6279538,0.15144862022080394
1761200455.632954,0.2342536962558197
1761200455.6379538,0.2084147703019742
1761200455.6429539,0.49539037971943345
1761200455.6479537,0.22822537734509513
1761200455.6529539,0.4824592528738285
1761200455.6579537,0.6021635352644378
1761200455.6629539,0.7458799207865451
1761200455.6679537,0.8476652783687413
1761200455.6729538,0.5399803693308558
1761200455.6779537,0.5146336929673003
1761200455.6829538,1.1302977172853939
1761200455.6879537,0.9910786937268635
1761200455.6929538,0.8211230859386267
1761200455.6979537,1.323423905706923
1761200455.7029538,1.0747029429112078
1761200455.7079537,1.3216518997719868
1761200455.7129538,1.1292354793479247
1761200455.7179537,1.5534174045305813
1761200455.7229538,1.5133679618429978
1761200455.7279537,1.1289518711786113
1761200455.7329538,1.3848518317682448
1761200455.7379537,1.3267072640309554
1761200455.7429538,1.4737263115064696
1761200455.747954,1.0046473819979052
1761200455.7529538,1.3277479335770608
1761200455.757954,1.390429598244344
1761200455.7629538,0.8105518960697347
1761200455.7679539,0.9046161170210295
1761200455.7729537,0.7078853475138804
1761200455.7779539,1.031911096070311
1761200455.7829537,1.19507646721183
1761200455.7879539,1.3136649210216254
1761200455.7929537,0.9856393493338914
1761200455.7979538,1.250339000445205
1761200455.8029537,0.5987420612627155
1761200455.8079538,0.4807800392433958
1761200455.8129537,0.7537992479191078
1761200455.8179538,0.7821553925388268
1761200455.8229537,0.6364532043559789
1761200455.8279538,0.1646159889140848
1761200455.8329537,0.49311114197553185
1761200455.8379538,0.18085556312064172
1761200455.8429537,0.5047549030159438
1761200455.8479538,0.371747513817195
1761200455.8529537,0.03688162023740271
1761200455.8579538,0.04762649680982259
1761200455.8629537,-0.1364940809426134
1761200455.8679538,-0.012535819454633054
1761200455.872954,0.11567984066507335
1761200455.8779538,-0.34754508954427593
1761200455.882954,-0.1240482743993023
1761200455.8879538,-0.40447938827231095
1761200455.8929539,-0.5293949597024025
1761200455.8979537,-0.46315553521252545
1761200455.9029539,-0.7179836143619619
1761200455.9079537,-0.6888342699914943
1761200455.9129539,-0.8825677324925648
1761200455.9179537,-0.3123972761676922
1761200455.9229538,-0.7578560773040838
1761200455.9279537,-0.9614016287129419
1761200455.9329538,-0.8319663707588475
1761200455.9379537,-0.947081501269111
1761200455.9429538,-1.0150143131565819
1761200455.9479537,-0.8903601705937331
1761200455.9529538,-0.9000664740431752
1761200455.9579537,-1.1918926924813267
1761200455.9629538,-1.2308954311948388
1761200455.9679537,-1.1962781589845126
1761200455.9729538,-1.622684026301474
1761200455.9779537,-1.4817829133141363
1761200455.9829538,-0.9171627880884687
1761200455.9879537,-0.8686385314136691
1761200455.9929538,-1.2498072079112756
1761200455.997954,-1.0823206815027728
1761200456.0029538,-1.1282876106686657
1761200456.007954,-0.562968539183379
1761200456.0129538,-0.9383848110674422
1761200456.0179539,-1.166851337850338
1761200456.0229537,-1.306839871185986
1761200456.0279539,-1.4070817270107372
1761200456.0329537,-1.010875288879193
1761200456.0379539,-1.1644636596592803
1761200456.0429537,-1.2552711351694714
1761200456.0479538,-1.0539304681794521
1761200456.0529537,-1.091071953628573
1761200456.0579538,-0.48402820009991376
1761200456.0629537,-0.5885808363085415
1761200456.0679538,-0.706936831014289
1761200456.0729537,-0.3470033261967923
1761200456.0779538,-0.5626307473925366
1761200456.0829537,-0.6831919901437424
1761200456.0879538,-0.13712464776768102
1761200456.0929537,-0.26303838451300454
1761200456.0979538,-0.5058770954631168
1761200456.1029537,-0.26292531311959555
1761200456.1079538,-0.3255235309541129
1761200456.1129537,-0.3519085696280443
1761200456.1179538,0.1852355095063268
1761200456.122954,0.45723195152920026
1761200456.1279538,-0.12931363448666128
1761200456.132954,0.3374514248409852
1761200456.1379538,0.16829935077345728
1761200456.1429539,0.2733953164969943
1761200456.1479537,0.3232706783738399
1761200456.1529539,0.33813699594212376
1761200456.1579537,0.5878087345110231
1761200456.1629539,0.4768021306925875
1761200456.1679537,0.7594336679069378
1761200456.1729538,0.7548611658085987
1761200456.1779537,0.7736669177411458
1761200456.1829538,0.6932496204973724
1761200456.1879537,0.8092616252172757
1761200456.1929538,1.1218986384150909
1761200456.1979537,1.1133769481272944
1761200456.2029538,0.8560569670929239
1761200456.2079537,1.1056589240450683
1761200456.2129538,1.2660092077402607
1761200456.2179537,0.8073867633299094
1761200456.2229538,1.270971831830345
1761200456.2279537,1.0462199490852564
1761200456.2329538,1.3046573752960056
1761200456.2379537,1.044980242805422
1761200456.2429538,0.8390235798670962
1761200456.247954,0.8721235865372936
1761200456.2529538,1.2001546309096498
1761200456.257954,1.2306892012187223
1761200456.2629538,0.981436468333476
1761200456.2679539,1.2689863113096609
1761200456.2729537,0.7834277706121104
1761200456.2779539,1.0725765032297594
1761200456.2829537,0.8093647761001461
1761200456.2879539,0.8828262890419856
1761200456.2929537,0.9803001275132168
1761200456.2979538,0.7525332182741564
1761200456.3029537,0.7978512440597318
1761200456.3079538,1.0227150889573149
1761200456.3129537,0.649530413793802
1761200456.3179538,0.8724807251639974
1761200456.3229537,0.41705078304327026
1761200456.3279538,0.684065244505117
1761200456.3329537,0.7992488740096737
1761200456.3379538,-0.05257943680384919
1761200456.3429537,0.211441342155841
1761200456.3479538,0.4138422900339378
1761200456.3529537,0.18424850029427134
1761200456.3579538,0.22462905495142338
1761200456.3629537,-0.04544841390798689
1761200456.3679538,0.017317957494585864
1761200456.372954,-0.1064840705135899
1761200456.3779538,0.08315653205479462
1761200456.382954,-0.17397340884262408
1761200456.3879538,-0.23090733218278622
1761200456.3929539,-0.4531957864744268
1761200456.3979537,-0.5392707080361123
1761200456.4029539,-0.597446787442015
1761200456.4079537,-0.49921398044639825
1761200456.4129539,-0.7271890501388438
1761200456.4179537,-0.6473873313716838
1761200456.4229538,-0.3498286279693415
1761200456.4279537,-0.6472315864280862
1761200456.4329538,-0.9399670593392631
1761200456.4379537,-0.6843731068981559
1761200456.4429538,-1.0524354678542474
1761200456.4479537,-1.4208184176379866
1761200456.4529538,-1.253185278236117
1761200456.4579537,-1.4599508471643925
1761200456.4629538,-1.1860344798741629
1761200456.4679537,-1.1375841437162746
1761200456.4729538,-0.8270123308993
1761200456.4779537,-1.1133592261215925
1761200456.4829538,-1.234357747339147
1761200456.4879537,-1.0317509578772281
1761200456.4929538,-1.642227061801577
1761200456.497954,-1.1505091624922128
1761200456.5029538,-1.0363646027999796
1761200456.507954,-1.4744619500303948
1761200456.5129538,-0.9335489847129728
1761200456.5179539,-1.073568538055302
1761200456.5229537,-1.198789365846061
1761200456.5279539,-0.9592360897379676
1761200456.5329537,-0.5974294444917565
1761200456.5379539,-0.9768202595907208
1761200456.5429537,-0.9211762759898694
1761200456.5479538,-1.0164880712389932
1761200456.5529537,-1.0447312267986526
1761200456.5579538,-0.655389363805581
1761200456.5629537,-0.936125552880202
1761200456.5679538,-0.6910290553070871
1761200456.5729537,-0.738523643327821
1761200456.5779538,-0.4823084437727785
1761200456.5829537,-0.4442027288207002
1761200456.5879538,-0.2342414743700329
1761200456.5929537,-0.47282367302089
1761200456.5979538,-0.35240285165650004
1761200456.6029537,-0.4206103206593357
1761200456.6079538,-0.2392585322923883
1761200456.6129537,0.00011147517379730965
1761200456.6179538,0.15139772332906862
1761200456.622954,-0.1090844414003555
1761200456.6279538,0.324321064298303
1761200456.632954,0.49598514926386095
1761200456.6379538,0.38111484524256256
1761200456.6429539,0.7461795557615505
1761200456.6479537,0.2869916234009028
1761200456.6529539,0.26200420921580336
1761200456.6579537,0.222360359141198
1761200456.6629539,0.9422010162726314
1761200456.6679537,0.8362154340217813
1761200456.6729538,0.7537918535163349
1761200456.6779537,0.8774502523783916
1761200456.6829538,0.6496645434460164
1761200456.6879537,1.4137662872543126
1761200456.6929538,0.996664629644985
1761200456.6979537,1.0350724695233968
1761200456.7029538,1.1967213408323722
1761200456.7079537,1.1819943093065657
1761200456.7129538,1.160508587921729
1761200456.7179537,0.9831729284651213
1761200456.7229538,1.2565934647815569
1761200456.7279537,1.5551496001694325
1761200456.7329538,1.4596216508083693
1761200456.7379537,1.5162693994418048
1761200456.7429538,1.097756864713763
1761200456.747954,0.9997111100622099
1761200456.7529538,1.1653802575574437
1761200456.757954,1.1898896833321648
1761200456.7629538,1.3811380970485474
1761200456.7679539,0.8027748936112222
1761200456.7729537,1.4216418469580254
1761200456.7779539,1.054190883243425
1761200456.7829537,0.9661918020631537
1761200456.7879539,0.8107726355503841
1761200456.7929537,0.6398490588767802
1761200456.7979538,1.0892500081233303
1761200456.8029537,0.8894259463433779
1761200456.8079538,0.5634643471662163
1761200456.8129537,0.5058930332857021
1761200456.8179538,0.6381853628929436
1761200456.8229537,0.9767964590326729
1761200456.8279538,0.5261861386493397
1761200456.8329537,0.2103065592544726
1761200456.8379538,0.3926008504044201
1761200456.8429537,0.31627567930040257
1761200456.8479538,-0.24094946399048428
1761200456.8529537,0.2139986041993077
1761200456.8579538,0.10421297423542633
1761200456.8629537,0.2145898963978612
1761200456.8679538,0.36979121898906675
1761200456.872954,0.14996438247437777
1761200456.8779538,-0.2041776183881327
1761200456.882954,-0.4461627592512005
1761200456.8879538,0.21624409605214578
1761200456.8929539,-0.3589767064470354
1761200456.8979537,-0.4389636048390241
1761200456.9029539,-0.5157601673000911
1761200456.9079537,-0.5384874567684864
1761200456.9129539,-0.6718642363595795
1761200456.9179537,-0.8200747041270133
1761200456.9229538,-0.8742805759465077
1761200456.9279537,-0.828007181157624
1761200456.9329538,-0.9834473071324474
1761200456.9379537,-1.067185047866383
1761200456.9429538,-0.9495343477115575
1761200456.9479537,-1.0641889540865868
1761200456.9529538,-0.7507694183360982
1761200456.9579537,-1.6159864246378235
1761200456.9629538,-0.8974304126814087
1761200456.9679537,-0.8920507810546592
1761200456.9729538,-1.5769778398359866
1761200456.9779537,-1.247282219690495
1761200456.9829538,-1.2648258147765323
1761200456.9879537,-1.4791344130574902
1761200456.9929538,-1.355563337518175
1761200456.997954,-1.4197472432070917
1761200457.0029538,-0.8400835528926485
1761200457.007954,-0.9916090222449343
1761200457.0129538,-0.9079887743555268
1761200457.0179539,-0.9969334067455378
1761200457.0229537,-1.3415421373093466
1761200457.0279539,-1.1906965162151792
1761200457.0329537,-0.9536931038070523
1761200457.0379539,-1.2576190723808092
1761200457.0429537,-0.8282207072154592
1761200457.0479538,-0.9726809709625716
1761200457.0529537,-0.9497265144156138
1761200457.0579538,-0.679264533473732
1761200457.0629537,-0.676056125401221
1761200457.0679538,-0.7775355359147819
1761200457.0729537,-0.41112619330194833
1761200457.0779538,-0.7943170744420365
1761200457.0829537,-0.38774802848923745
1761200457.0879538,-0.3231292116279363
1761200457.0929537,-0.4327296811127389
1761200457.0979538,-0.23320126014940246
1761200457.1029537,-0.475080292779935
1761200457.1079538,0.03440552356421395
1761200457.1129537,-0.11232905072377122
1761200457.1179538,-0.10454460410380996
1761200457.122954,0.2851504686025472
1761200457.1279538,0.009531142168618806
1761200457.132954,-0.05683468176984152
1761200457.1379538,-0.0128979701069587
1761200457.1429539,0.49202238351906485
1761200457.1479537,0.18566359272236055
1761200457.1529539,0.8618939862749594
1761200457.1579537,0.16171852734530906
1761200457.1629539,0.9822834276328021
1761200457.1679537,0.7475457961914931
1761200457.1729538,0.7455661653243472
1761200457.1779537,0.7124727097526373
1761200457.1829538,0.9545895757761057
1761200457.1879537,0.9170889508459776
1761200457.1929538,1.1914807696532437
1761200457.1979537,1.0360390403348256
1761200457.2029538,1.0816283683450094
1761200457.2079537,1.0130700205164516
1761200457.2129538,1.104342658321689
1761200457.2179537,1.2028281733325952
1761200457.2229538,0.8202661148230326
1761200457.2279537,0.9091076164532832
1761200457.2329538,1.3391904603819165
1761200457.2379537,1.2318051617395138
1761200457.2429538,1.1632033327294642
1761200457.247954,1.2013188607270047
1761200457.2529538,1.2600539826497077
1761200457.257954,1.0707927648125535
1761200457.2629538,1.0066388482738953
1761200457.2679539,1.1804368705737225
1761200457.2729537,0.9200572275428962
1761200457.2779539,1.1674430141021173
1761200457.2829537,0.7110512952050698
1761200457.2879539,1.2190246380675465
1761200457.2929537,1.065339889732543
1761200457.2979538,0.9758218381937225
1761200457.3029537,1.0713005496948
1761200457.3079538,1.1545514160069428
1761200457.3129537,0.9677828007020517
1761200457.3179538,0.33716745648464036
1761200457.3229537,0.38707676062765417
1761200457.3279538,0.4531406933829252
1761200457.3329537,0.5161533599202609
1761200457.3379538,0.5452812673154339
1761200457.3429537,0.2256716306192438
1761200457.3479538,0.33578121749324596
1761200457.3529537,0.07378099103220592
1761200457.3579538,0.028096319678772547
1761200457.3629537,-0.20598359593446663
1761200457.3679538,-0.1846466492221744
1761200457.372954,-0.34568554455844014
1761200457.3779538,-0.34557453087263285
1761200457.382954,-0.014129218181298198
1761200457.3879538,-0.48830764236421464
1761200457.3929539,0.15565601971754545
1761200457.3979537,-0.3430858830454352
1761200457.4029539,-0.4739679251391154
1761200457.4079537,-0.7497759649582998
1761200457.4129539,-0.5029301780929926
1761200457.4179537,-0.8204698679985207
1761200457.4229538,-0.7405068247693566
1761200457.4279537,-0.3094396194606651
1761200457.4329538,-0.8939743328506243
1761200457.4379537,-0.6947612260738149
